distId,distX,distY
0106162799,116.00030371880244,39.60156547653232
0106741325,116.00274181825797,39.60003148660857
0106190593,116.00515936465118,39.602514379067614
0106003828,116.00630854678298,39.59652146667608
0106006181,116.00171144135172,39.61733424826117
0106029871,116.00059322109884,39.6139211288464
0106133660,115.99554737616458,39.61544231192
0106608625,116.005337472744,39.622799389760104
0106606148,116.00458106671884,39.624217397029035
0106606148,116.00458106671884,39.624217397029035
0106608625,116.005337472744,39.622799389760104
8630637300,116.00739579079412,39.6251761246282
0106006181,116.00171144135172,39.61733424826117
8650004459,116.0017572613806,39.630847224077385
8650005645,115.99779781499186,39.63065325574068
0106787118,115.995078861494,39.63216643060177
0106095278,115.99422176099584,39.63024048785037
0106007631,115.99144553993813,39.630140256788756
0106141667,115.98960622332946,39.627853396540836
0106606148,116.00458106671884,39.624217397029035
8630637300,116.00739579079412,39.6251761246282
0106180456,115.99914991163902,39.6511673195902
0106214924,116.00031705023942,39.676961351798006
0100131517,115.99537992412097,39.68949953173675
0226611588,116.00093260519387,39.70500650285005
0106213364,116.00016767754342,39.70235581546171
0106718454,116.00217348472091,39.70221085152947
0226611223,116.0046169553791,39.70328740191611
0106222094,116.00269003769576,39.700529170007506
8630585933,116.00611670136816,39.700235504042006
0106721833,116.00969812740898,39.70987571912139
0106159644,115.98992697642359,39.706864978798876
8630336125,116.01245014106257,39.7069966268599
0106090252,115.99830436689774,39.76713503944887
8630333926,115.99868425657986,39.78815113907419
8630333926,115.99868425657986,39.78815113907419
8630582099,115.99276371778441,39.79101771602566
0106593221,116.00890538145407,39.790061215867354
0106507152,115.99683141475387,40.13619122653855
0106190593,116.00515936465118,39.602514379067614
0106003828,116.00630854678298,39.59652146667608
0106741325,116.00274181825797,39.60003148660857
0106162799,116.00030371880244,39.60156547653232
0106640132,116.01513340774639,39.59549885962127
0106622939,116.011969068618,39.60657090615591
8630637300,116.00739579079412,39.6251761246282
0106608625,116.005337472744,39.622799389760104
0106606148,116.00458106671884,39.624217397029035
0106006181,116.00171144135172,39.61733424826117
8650004459,116.0017572613806,39.630847224077385
0106029871,116.00059322109884,39.6139211288464
0106689363,116.01189785338397,39.67143546529489
0106501216,116.01308581792512,39.6708789504418
0106185787,116.0069967972168,39.6767135226653
0106214924,116.00031705023942,39.676961351798006
0106185787,116.0069967972168,39.6767135226653
8630791287,116.00871396480909,39.687249411419536
8630585933,116.00611670136816,39.700235504042006
0226611223,116.0046169553791,39.70328740191611
8630585933,116.00611670136816,39.700235504042006
8630336125,116.01245014106257,39.7069966268599
0106718454,116.00217348472091,39.70221085152947
0106222094,116.00269003769576,39.700529170007506
0106721833,116.00969812740898,39.70987571912139
0106133739,116.0108745953698,39.713560780432296
0106606629,116.01298584660506,39.71413422524135
0100020307,116.01353762163936,39.71335577987751
8630870227,116.01406341670337,39.71346537507611
8630336125,116.01245014106257,39.7069966268599
0106000147,116.0089315694195,39.71840755427327
0226611588,116.00093260519387,39.70500650285005
0226611223,116.0046169553791,39.70328740191611
0106000147,116.0089315694195,39.71840755427327
8630463939,116.007611946277,39.72554048280185
0106659372,116.00963878699687,39.72488453490877
0106787401,116.01378293866983,39.725309089463664
0106000147,116.0089315694195,39.71840755427327
0106188438,116.00936451609843,39.762448009306084
