0106188438,116.00899328345926,39.762732915025644, * ,0106188438,116.00897827156855,39.763049901922905
0106197681,116.00774761400696,40.007646889326985, * ,0106197681,116.00772554454595,40.00769682463551
8630737536,116.01922723012335,40.004377228959946, * ,8630737536,116.01917606082613,40.00439207811104
8630943362,116.02760113000075,39.7378692110684, * ,8630943362,116.04095569208692,39.72515577839813
0106016902,116.02247982913342,40.002771727865074, * ,0106016902,116.02252898226013,40.0027018684747
8630737536,116.01922723012335,40.004377228959946, * ,8630737536,116.01917606082613,40.00439207811104
0106589213,116.03119925062421,40.00625975998927, * ,0106589213,116.03124840271951,40.00625389618542
8630943362,116.02760113000075,39.7378692110684, * ,8630943362,116.04095569208692,39.72515577839813
8630943362,116.02760113000075,39.7378692110684, * ,8630943362,116.04095569208692,39.72515577839813
0106589213,116.03119925062421,40.00625975998927, * ,0106589213,116.03124840271951,40.00625389618542
8630943362,116.02760113000075,39.7378692110684, * ,8630943362,116.04095569208692,39.72515577839813
8630762797,116.04459986370152,39.97953079412832, * ,8630762797,116.04493580355589,39.97984462682645
8630762797,116.04459986370152,39.97953079412832, * ,8630762797,116.04493580355589,39.97984462682645
8630762797,116.04459986370152,39.97953079412832, * ,8630762797,116.04493580355589,39.97984462682645
8630262518,116.06479706549217,39.66988833028826, * ,8630262518,116.07411894231987,39.674771637094246
0106587675,116.07296196853932,39.64745317473072, * ,0106587675,116.07307938837558,39.64952973168462
8630262518,116.06479706549217,39.66988833028826, * ,8630262518,116.07411894231987,39.674771637094246
0106164389,116.06828835152757,39.712643727542186, * ,0106164389,116.06847359640972,39.71225297035189
0106587675,116.07296196853932,39.64745317473072, * ,0106587675,116.07307938837558,39.64952973168462
8630875977,116.07771439326302,39.660576799826764, * ,8630875977,116.07810176844133,39.660263207147054
8630262518,116.06479706549217,39.66988833028826, * ,8630262518,116.07411894231987,39.674771637094246
0106164389,116.06828835152757,39.712643727542186, * ,0106164389,116.06847359640972,39.71225297035189
8630812879,116.07262986225881,39.92531177297443, * ,8630812879,116.07338883216487,39.924896824846705
0106051312,116.07920461364502,40.002766306919774, * ,0106051312,116.0791485532753,40.00273624156407
0106109678,116.07924464849283,40.00272435080215, * ,0106109678,116.07918458756261,40.00272028208342
8630870863,116.0792076200141,40.00279231146169, * ,8630870863,116.07911150811903,40.002676196587075
8630474440,116.08473081727699,39.59910553821321, * ,8630474440,116.08553028987961,39.5986611352423
0106587675,116.07296196853932,39.64745317473072, * ,0106587675,116.07307938837558,39.64952973168462
8630875977,116.07771439326302,39.660576799826764, * ,8630875977,116.07810176844133,39.660263207147054
8630875977,116.07771439326302,39.660576799826764, * ,8630875977,116.07810176844133,39.660263207147054
8630462934,116.08379592412318,39.668394682393995, * ,8630462934,116.08417009683832,39.66760789428098
8630462934,116.08379592412318,39.668394682393995, * ,8630462934,116.08417009683832,39.66760789428098
8630812879,116.07262986225881,39.92531177297443, * ,8630812879,116.07338883216487,39.924896824846705
0226624084,116.09000972205963,39.92939212155805, * ,0226624084,116.09065202344303,39.929900556848864
8630078133,116.08341821486312,39.93945219762614, * ,8630078133,116.08324202335656,39.93901801143056
8630078133,116.08341821486312,39.93945219762614, * ,8630078133,116.08324202335656,39.93901801143056
0106109678,116.07924464849283,40.00272435080215, * ,0106109678,116.07918458756261,40.00272028208342
0106051312,116.07920461364502,40.002766306919774, * ,0106051312,116.0791485532753,40.00273624156407
8630870863,116.0792076200141,40.00279231146169, * ,8630870863,116.07911150811903,40.002676196587075
8630474440,116.08473081727699,39.59910553821321, * ,8630474440,116.08553028987961,39.5986611352423
8630474440,116.08473081727699,39.59910553821321, * ,8630474440,116.08553028987961,39.5986611352423
8630875977,116.07771439326302,39.660576799826764, * ,8630875977,116.07810176844133,39.660263207147054
8630462934,116.08379592412318,39.668394682393995, * ,8630462934,116.08417009683832,39.66760789428098
8630462934,116.08379592412318,39.668394682393995, * ,8630462934,116.08417009683832,39.66760789428098
0106086160,116.09073802065772,39.7419326234652, * ,0106086160,116.09032292062011,39.74229940220582
0106611188,116.08817022571829,39.767624632861, * ,0106611188,116.0883654001581,39.76825183906786
0106658763,116.08844636787009,39.76769584305511, * ,0106658763,116.08901048465798,39.7665861365672
0106658763,116.08844636787009,39.76769584305511, * ,0106658763,116.08901048465798,39.7665861365672
0106611188,116.08817022571829,39.767624632861, * ,0106611188,116.0883654001581,39.76825183906786
0226624084,116.09000972205963,39.92939212155805, * ,0226624084,116.09065202344303,39.929900556848864
0106529318,116.09352927679812,39.93370333993149, * ,0106529318,116.09368321677911,39.93302238935277
0106598517,116.09778780517198,39.92804784161997, * ,0106598517,116.09774285096965,39.92838284120834
8630368864,116.09415458627373,39.94309401800874, * ,8630368864,116.09419652362541,39.942559016731934
0106598517,116.09778780517198,39.92804784161997, * ,0106598517,116.09774285096965,39.92838284120834
0226624084,116.09000972205963,39.92939212155805, * ,0226624084,116.09065202344303,39.929900556848864
0106529318,116.09352927679812,39.93370333993149, * ,0106529318,116.09368321677911,39.93302238935277
0100012089,116.09849269770397,39.93545034764817, * ,0100012089,116.0987987766521,39.93633146620634
8630368864,116.09415458627373,39.94309401800874, * ,8630368864,116.09419652362541,39.942559016731934
8630448407,116.09440654482702,39.94249811244678, * ,8630448407,116.09462061048742,39.94279922229768
8630233166,116.09539857228887,39.94969283200236, * ,8630233166,116.0946345446712,39.95005451374363
8630566374,116.09394204387793,40.00130624349043, * ,8630566374,116.093893014463,40.00113921261711
8630638143,116.09309879654312,40.000590789208644, * ,8630638143,116.09331183448752,40.000550897627726
